date,week,year,day,category,food_item,price,delivery_company,orders,staff_required,revenue
08/01/2022,1,2022,Saturday,vegan,Plain Rice,3.5,Deliveroo,2,9,7.0
08/01/2022,1,2022,Saturday,vegan,Plain Rice,3.5,JustEat,2,9,7.0
08/01/2022,1,2022,Saturday,vegan,Ye Som Fir Fir,10.9,JustEat,2,9,21.8
08/01/2022,1,2022,Saturday,vegan,Plain Rice,3.5,JustEat,2,9,7.0
08/01/2022,1,2022,Saturday,vegan,Ye Som Fir Fir,10.9,In-house,1,9,10.9
08/01/2022,1,2022,Saturday,vegan,Atkilt Wot,10.9,Deliveroo,1,9,10.9
08/01/2022,1,2022,Saturday,mixed,Doro Wot,13.9,Deliveroo,1,9,13.9
08/01/2022,1,2022,Saturday,mixed,Beef Alicha,13.9,In-house,3,9,41.7
08/01/2022,1,2022,Saturday,mixed,Chicken Tibs,13.9,JustEat,1,9,13.9
08/01/2022,1,2022,Saturday,vegan,Atkilt Wot,10.9,UberEats,3,9,32.7
08/01/2022,1,2022,Saturday,vegan,Ater Kik,10.9,Deliveroo,1,9,10.9
08/01/2022,1,2022,Saturday,mixed,Chicken Tibs,13.9,JustEat,3,9,41.7
08/01/2022,1,2022,Saturday,vegan,Ater Kik,10.9,JustEat,2,9,21.8
08/01/2022,1,2022,Saturday,vegan,Plain Rice,3.5,JustEat,3,9,10.5
08/01/2022,1,2022,Saturday,vegan,Shiro Wot,11.9,UberEats,1,9,11.9
08/01/2022,1,2022,Saturday,mixed,Meat Samosa,4.5,Deliveroo,1,9,4.5
08/01/2022,1,2022,Saturday,vegan,Fries,3.9,In-house,2,9,7.8
08/01/2022,1,2022,Saturday,mixed,Beef Alicha,13.9,In-house,3,9,41.7
08/01/2022,1,2022,Saturday,vegan,Fries,3.9,UberEats,1,9,3.9
08/01/2022,1,2022,Saturday,mixed,Chicken Tibs,13.9,In-house,3,9,41.7
08/01/2022,1,2022,Saturday,mixed,Minchet Abish Wot,9.9,JustEat,3,9,29.7
08/01/2022,1,2022,Saturday,vegan,Spinach,10.9,Deliveroo,1,9,10.9
08/01/2022,1,2022,Saturday,mixed,Doro Wot,13.9,In-house,3,9,41.7
08/01/2022,1,2022,Saturday,vegan,Kategna,4.5,Deliveroo,1,9,4.5
09/01/2022,1,2022,Sunday,mixed,Beef Alicha,13.9,JustEat,2,9,27.8
09/01/2022,1,2022,Sunday,vegan,Fries,3.9,JustEat,2,9,7.8
09/01/2022,1,2022,Sunday,mixed,Key Wot,14.9,Deliveroo,3,9,44.7
09/01/2022,1,2022,Sunday,mixed,Meat Samosa,4.5,Deliveroo,2,9,9.0
09/01/2022,1,2022,Sunday,mixed,Chicken Tibs,13.9,JustEat,2,9,27.8
09/01/2022,1,2022,Sunday,vegan,Atkilt Wot,10.9,UberEats,1,9,10.9
09/01/2022,1,2022,Sunday,mixed,Awaze Tibs,15.9,Deliveroo,1,9,15.9
09/01/2022,1,2022,Sunday,vegan,Fosolia,10.9,JustEat,2,9,21.8
09/01/2022,1,2022,Sunday,vegan,Kategna,4.5,JustEat,1,9,4.5
09/01/2022,1,2022,Sunday,vegan,Ater Kik,10.9,In-house,2,9,21.8
09/01/2022,1,2022,Sunday,mixed,Minchet Abish Wot,9.9,Deliveroo,1,9,9.9
09/01/2022,1,2022,Sunday,vegan,Difen Miser Wot,10.9,JustEat,2,9,21.8
09/01/2022,1,2022,Sunday,mixed,Chicken Tibs,13.9,In-house,3,9,41.7
09/01/2022,1,2022,Sunday,vegan,Veg Combination,14.9,In-house,2,9,29.8
09/01/2022,1,2022,Sunday,mixed,Meat Samosa,4.5,Deliveroo,3,9,13.5
09/01/2022,1,2022,Sunday,mixed,Minchet Abish Wot,9.9,In-house,3,9,29.7
09/01/2022,1,2022,Sunday,mixed,Minchet Abish Wot,9.9,In-house,3,9,29.7
09/01/2022,1,2022,Sunday,mixed,Awaze Tibs,15.9,Deliveroo,2,9,31.8
09/01/2022,1,2022,Sunday,mixed,Key Wot,14.9,In-house,1,9,14.9
09/01/2022,1,2022,Sunday,mixed,Minchet Abish Wot,9.9,Deliveroo,2,9,19.8
09/01/2022,1,2022,Sunday,vegan,Spinach,10.9,JustEat,1,9,10.9
09/01/2022,1,2022,Sunday,vegan,Atkilt Wot,10.9,Deliveroo,3,9,32.7
09/01/2022,1,2022,Sunday,vegan,Ye Som Fir Fir,10.9,In-house,3,9,32.7
09/01/2022,1,2022,Sunday,mixed,Doro Wot,13.9,JustEat,3,9,41.7
09/01/2022,1,2022,Sunday,mixed,Key Wot,14.9,JustEat,3,9,44.7
09/01/2022,1,2022,Sunday,vegan,Fries,3.9,UberEats,2,9,7.8
09/01/2022,1,2022,Sunday,vegan,Veg Samosa,4.5,Deliveroo,1,9,4.5
09/01/2022,1,2022,Sunday,vegan,Veg Samosa,4.5,In-house,3,9,13.5
09/01/2022,1,2022,Sunday,vegan,Plain Rice,3.5,In-house,2,9,7.0
09/01/2022,1,2022,Sunday,vegan,Ater Kik,10.9,In-house,2,9,21.8
09/01/2022,1,2022,Sunday,vegan,House Salad,4.5,In-house,1,9,4.5
09/01/2022,1,2022,Sunday,vegan,Difen Miser Wot,10.9,JustEat,2,9,21.8
09/01/2022,1,2022,Sunday,vegan,Veg Combination,14.9,JustEat,1,9,14.9
09/01/2022,1,2022,Sunday,vegan,Kategna,4.5,In-house,1,9,4.5
09/01/2022,1,2022,Sunday,mixed,Meat Samosa,4.5,JustEat,3,9,13.5
09/01/2022,1,2022,Sunday,mixed,Doro Wot,13.9,In-house,2,9,27.8
09/01/2022,1,2022,Sunday,mixed,Lamb Tibs,15.9,In-house,2,9,31.8
09/01/2022,1,2022,Sunday,mixed,Meat Combination,16.9,Deliveroo,3,9,50.7
09/01/2022,1,2022,Sunday,vegan,Kategna,4.5,In-house,3,9,13.5
09/01/2022,1,2022,Sunday,mixed,Minchet Abish Wot,9.9,UberEats,3,9,29.7
09/01/2022,1,2022,Sunday,vegan,Shiro Wot,11.9,JustEat,3,9,35.7
09/01/2022,1,2022,Sunday,vegan,Ye Som Fir Fir,10.9,JustEat,3,9,32.7
10/01/2022,2,2022,Monday,mixed,Beef Alicha,13.9,UberEats,1,5,13.9
10/01/2022,2,2022,Monday,vegan,Kategna,4.5,JustEat,1,5,4.5
10/01/2022,2,2022,Monday,mixed,Meat Samosa,4.5,In-house,1,5,4.5
10/01/2022,2,2022,Monday,vegan,Difen Miser Wot,10.9,Deliveroo,1,5,10.9
10/01/2022,2,2022,Monday,mixed,Chicken Tibs,13.9,JustEat,1,5,13.9
10/01/2022,2,2022,Monday,mixed,Meat Samosa,4.5,In-house,1,5,4.5
10/01/2022,2,2022,Monday,mixed,Meat Combination,16.9,UberEats,1,5,16.9
10/01/2022,2,2022,Monday,mixed,Awaze Tibs,15.9,In-house,1,5,15.9
10/01/2022,2,2022,Monday,mixed,Chicken Tibs,13.9,JustEat,1,5,13.9
10/01/2022,2,2022,Monday,vegan,Atkilt Wot,10.9,Deliveroo,1,5,10.9
10/01/2022,2,2022,Monday,vegan,Plain Rice,3.5,UberEats,1,5,3.5
10/01/2022,2,2022,Monday,vegan,Shiro Wot,11.9,JustEat,1,5,11.9
10/01/2022,2,2022,Monday,mixed,Meat Combination,16.9,UberEats,1,5,16.9
10/01/2022,2,2022,Monday,vegan,Ater Kik,10.9,JustEat,1,5,10.9
10/01/2022,2,2022,Monday,mixed,Doro Wot,13.9,JustEat,1,5,13.9
10/01/2022,2,2022,Monday,vegan,Fries,3.9,In-house,1,5,3.9
10/01/2022,2,2022,Monday,mixed,Minchet Abish Wot,9.9,In-house,1,5,9.9
10/01/2022,2,2022,Monday,vegan,Fries,3.9,Deliveroo,1,5,3.9
10/01/2022,2,2022,Monday,vegan,Veg Samosa,4.5,UberEats,1,5,4.5
10/01/2022,2,2022,Monday,vegan,Kategna,4.5,Deliveroo,1,5,4.5
10/01/2022,2,2022,Monday,vegan,House Salad,4.5,In-house,1,5,4.5
10/01/2022,2,2022,Monday,mixed,Meat Samosa,4.5,JustEat,1,5,4.5
10/01/2022,2,2022,Monday,mixed,Meat Combination,16.9,In-house,1,5,16.9
10/01/2022,2,2022,Monday,vegan,Ye Som Fir Fir,10.9,In-house,1,5,10.9
10/01/2022,2,2022,Monday,mixed,Minchet Abish Wot,9.9,Deliveroo,1,5,9.9
10/01/2022,2,2022,Monday,vegan,Veg Combination,14.9,Deliveroo,1,5,14.9
10/01/2022,2,2022,Monday,vegan,Miser Kik,10.9,JustEat,1,5,10.9
11/01/2022,2,2022,Tuesday,mixed,Lamb Tibs,15.9,Deliveroo,1,5,15.9
11/01/2022,2,2022,Tuesday,mixed,Key Wot,14.9,In-house,1,5,14.9
11/01/2022,2,2022,Tuesday,mixed,Key Wot,14.9,Deliveroo,1,5,14.9
11/01/2022,2,2022,Tuesday,mixed,Meat Samosa,4.5,Deliveroo,1,5,4.5
11/01/2022,2,2022,Tuesday,vegan,Plain Rice,3.5,Deliveroo,1,5,3.5
11/01/2022,2,2022,Tuesday,mixed,Meat Combination,16.9,In-house,1,5,16.9
11/01/2022,2,2022,Tuesday,mixed,Meat Combination,16.9,In-house,1,5,16.9
11/01/2022,2,2022,Tuesday,vegan,Plain Rice,3.5,JustEat,1,5,3.5
11/01/2022,2,2022,Tuesday,mixed,Meat Combination,16.9,JustEat,1,5,16.9
11/01/2022,2,2022,Tuesday,mixed,Awaze Tibs,15.9,UberEats,1,5,15.9
11/01/2022,2,2022,Tuesday,vegan,Ye Som Fir Fir,10.9,In-house,1,5,10.9
11/01/2022,2,2022,Tuesday,vegan,Difen Miser Wot,10.9,In-house,1,5,10.9
11/01/2022,2,2022,Tuesday,vegan,Plain Rice,3.5,UberEats,1,5,3.5
11/01/2022,2,2022,Tuesday,mixed,Awaze Tibs,15.9,Deliveroo,1,5,15.9
11/01/2022,2,2022,Tuesday,vegan,Plain Rice,3.5,JustEat,1,5,3.5
12/01/2022,2,2022,Wednesday,vegan,Difen Miser Wot,10.9,In-house,1,5,10.9
12/01/2022,2,2022,Wednesday,mixed,Doro Wot,13.9,UberEats,1,5,13.9
12/01/2022,2,2022,Wednesday,mixed,Meat Samosa,4.5,UberEats,1,5,4.5
12/01/2022,2,2022,Wednesday,vegan,Veg Samosa,4.5,In-house,1,5,4.5
12/01/2022,2,2022,Wednesday,vegan,Shiro Wot,11.9,Deliveroo,1,5,11.9
12/01/2022,2,2022,Wednesday,mixed,Lamb Tibs,15.9,UberEats,1,5,15.9
12/01/2022,2,2022,Wednesday,mixed,Meat Combination,16.9,JustEat,1,5,16.9
12/01/2022,2,2022,Wednesday,mixed,Minchet Abish Wot,9.9,JustEat,1,5,9.9
12/01/2022,2,2022,Wednesday,vegan,Spinach,10.9,JustEat,1,5,10.9
12/01/2022,2,2022,Wednesday,mixed,Chicken Tibs,13.9,Deliveroo,1,5,13.9
12/01/2022,2,2022,Wednesday,vegan,Veg Combination,14.9,UberEats,1,5,14.9
12/01/2022,2,2022,Wednesday,mixed,Awaze Tibs,15.9,In-house,1,5,15.9
13/01/2022,2,2022,Thursday,mixed,Lamb Tibs,15.9,JustEat,1,5,15.9
13/01/2022,2,2022,Thursday,vegan,Veg Samosa,4.5,JustEat,1,5,4.5
13/01/2022,2,2022,Thursday,vegan,House Salad,4.5,Deliveroo,1,5,4.5
13/01/2022,2,2022,Thursday,mixed,Lamb Tibs,15.9,UberEats,1,5,15.9
13/01/2022,2,2022,Thursday,mixed,Awaze Tibs,15.9,Deliveroo,1,5,15.9
13/01/2022,2,2022,Thursday,vegan,House Salad,4.5,In-house,1,5,4.5
13/01/2022,2,2022,Thursday,mixed,Doro Wot,13.9,In-house,1,5,13.9
13/01/2022,2,2022,Thursday,vegan,Difen Miser Wot,10.9,Deliveroo,1,5,10.9
13/01/2022,2,2022,Thursday,mixed,Beef Alicha,13.9,JustEat,1,5,13.9
13/01/2022,2,2022,Thursday,mixed,Chicken Tibs,13.9,In-house,1,5,13.9
13/01/2022,2,2022,Thursday,mixed,Key Wot,14.9,Deliveroo,1,5,14.9
13/01/2022,2,2022,Thursday,vegan,Difen Miser Wot,10.9,In-house,1,5,10.9
13/01/2022,2,2022,Thursday,mixed,Doro Wot,13.9,In-house,1,5,13.9
13/01/2022,2,2022,Thursday,mixed,Chicken Tibs,13.9,In-house,1,5,13.9
13/01/2022,2,2022,Thursday,vegan,Difen Miser Wot,10.9,In-house,1,5,10.9
13/01/2022,2,2022,Thursday,vegan,Veg Combination,14.9,JustEat,1,5,14.9
13/01/2022,2,2022,Thursday,mixed,Meat Samosa,4.5,Deliveroo,1,5,4.5
13/01/2022,2,2022,Thursday,mixed,Minchet Abish Wot,9.9,JustEat,1,5,9.9
13/01/2022,2,2022,Thursday,vegan,Veg Samosa,4.5,Deliveroo,1,5,4.5
13/01/2022,2,2022,Thursday,vegan,Kategna,4.5,JustEat,1,5,4.5
13/01/2022,2,2022,Thursday,vegan,Plain Rice,3.5,Deliveroo,1,5,3.5
13/01/2022,2,2022,Thursday,mixed,Meat Samosa,4.5,UberEats,1,5,4.5
14/01/2022,2,2022,Friday,vegan,Veg Combination,14.9,JustEat,1,7,14.9
14/01/2022,2,2022,Friday,vegan,Miser Kik,10.9,In-house,1,7,10.9
14/01/2022,2,2022,Friday,vegan,Veg Combination,14.9,JustEat,1,7,14.9
14/01/2022,2,2022,Friday,mixed,Key Wot,14.9,JustEat,1,7,14.9
14/01/2022,2,2022,Friday,vegan,Ye Som Fir Fir,10.9,JustEat,1,7,10.9
14/01/2022,2,2022,Friday,mixed,Meat Combination,16.9,JustEat,1,7,16.9
14/01/2022,2,2022,Friday,mixed,Beef Alicha,13.9,Deliveroo,1,7,13.9
14/01/2022,2,2022,Friday,vegan,Veg Samosa,4.5,JustEat,2,7,9.0
14/01/2022,2,2022,Friday,mixed,Minchet Abish Wot,9.9,JustEat,2,7,19.8
14/01/2022,2,2022,Friday,mixed,Doro Wot,13.9,In-house,2,7,27.8
14/01/2022,2,2022,Friday,vegan,Difen Miser Wot,10.9,In-house,2,7,21.8
14/01/2022,2,2022,Friday,mixed,Meat Combination,16.9,JustEat,1,7,16.9
14/01/2022,2,2022,Friday,mixed,Meat Samosa,4.5,Deliveroo,2,7,9.0
14/01/2022,2,2022,Friday,mixed,Meat Combination,16.9,Deliveroo,2,7,33.8
14/01/2022,2,2022,Friday,mixed,Lamb Tibs,15.9,In-house,2,7,31.8
14/01/2022,2,2022,Friday,mixed,Meat Samosa,4.5,UberEats,1,7,4.5
14/01/2022,2,2022,Friday,vegan,Difen Miser Wot,10.9,JustEat,1,7,10.9
14/01/2022,2,2022,Friday,mixed,Doro Wot,13.9,Deliveroo,2,7,27.8
14/01/2022,2,2022,Friday,vegan,Ater Kik,10.9,JustEat,2,7,21.8
14/01/2022,2,2022,Friday,mixed,Awaze Tibs,15.9,JustEat,2,7,31.8
14/01/2022,2,2022,Friday,vegan,House Salad,4.5,In-house,2,7,9.0
14/01/2022,2,2022,Friday,mixed,Key Wot,14.9,JustEat,1,7,14.9
14/01/2022,2,2022,Friday,mixed,Meat Combination,16.9,UberEats,2,7,33.8
14/01/2022,2,2022,Friday,mixed,Awaze Tibs,15.9,In-house,1,7,15.9
14/01/2022,2,2022,Friday,mixed,Beef Alicha,13.9,JustEat,1,7,13.9
14/01/2022,2,2022,Friday,mixed,Chicken Tibs,13.9,UberEats,2,7,27.8
14/01/2022,2,2022,Friday,mixed,Lamb Tibs,15.9,In-house,2,7,31.8
14/01/2022,2,2022,Friday,vegan,Atkilt Wot,10.9,UberEats,2,7,21.8
14/01/2022,2,2022,Friday,vegan,Fries,3.9,JustEat,1,7,3.9
14/01/2022,2,2022,Friday,vegan,Ater Kik,10.9,In-house,1,7,10.9
14/01/2022,2,2022,Friday,vegan,Atkilt Wot,10.9,JustEat,1,7,10.9
14/01/2022,2,2022,Friday,mixed,Beef Alicha,13.9,Deliveroo,1,7,13.9
14/01/2022,2,2022,Friday,mixed,Minchet Abish Wot,9.9,JustEat,2,7,19.8
14/01/2022,2,2022,Friday,vegan,Difen Miser Wot,10.9,JustEat,2,7,21.8
14/01/2022,2,2022,Friday,mixed,Minchet Abish Wot,9.9,In-house,1,7,9.9
14/01/2022,2,2022,Friday,mixed,Key Wot,14.9,JustEat,2,7,29.8
14/01/2022,2,2022,Friday,vegan,Plain Rice,3.5,JustEat,1,7,3.5
14/01/2022,2,2022,Friday,vegan,Miser Kik,10.9,JustEat,2,7,21.8
14/01/2022,2,2022,Friday,vegan,Shiro Wot,11.9,JustEat,1,7,11.9
14/01/2022,2,2022,Friday,mixed,Beef Alicha,13.9,Deliveroo,1,7,13.9
14/01/2022,2,2022,Friday,mixed,Beef Alicha,13.9,JustEat,2,7,27.8
14/01/2022,2,2022,Friday,mixed,Key Wot,14.9,In-house,1,7,14.9
14/01/2022,2,2022,Friday,vegan,Shiro Wot,11.9,Deliveroo,1,7,11.9
14/01/2022,2,2022,Friday,mixed,Awaze Tibs,15.9,UberEats,2,7,31.8
15/01/2022,2,2022,Saturday,vegan,Atkilt Wot,10.9,UberEats,3,9,32.7
15/01/2022,2,2022,Saturday,vegan,Atkilt Wot,10.9,JustEat,2,9,21.8
15/01/2022,2,2022,Saturday,mixed,Doro Wot,13.9,JustEat,2,9,27.8
15/01/2022,2,2022,Saturday,mixed,Chicken Tibs,13.9,In-house,1,9,13.9
15/01/2022,2,2022,Saturday,vegan,Difen Miser Wot,10.9,In-house,2,9,21.8
15/01/2022,2,2022,Saturday,mixed,Meat Combination,16.9,In-house,1,9,16.9
15/01/2022,2,2022,Saturday,mixed,Meat Samosa,4.5,In-house,3,9,13.5
15/01/2022,2,2022,Saturday,mixed,Chicken Tibs,13.9,JustEat,2,9,27.8
15/01/2022,2,2022,Saturday,vegan,Veg Samosa,4.5,JustEat,1,9,4.5
15/01/2022,2,2022,Saturday,mixed,Minchet Abish Wot,9.9,UberEats,2,9,19.8
15/01/2022,2,2022,Saturday,mixed,Meat Samosa,4.5,JustEat,1,9,4.5
15/01/2022,2,2022,Saturday,vegan,Veg Combination,14.9,JustEat,3,9,44.7
15/01/2022,2,2022,Saturday,vegan,Kategna,4.5,In-house,3,9,13.5
15/01/2022,2,2022,Saturday,mixed,Meat Combination,16.9,JustEat,1,9,16.9
15/01/2022,2,2022,Saturday,vegan,Veg Combination,14.9,JustEat,3,9,44.7
15/01/2022,2,2022,Saturday,vegan,Fosolia,10.9,Deliveroo,1,9,10.9
15/01/2022,2,2022,Saturday,vegan,Shiro Wot,11.9,Deliveroo,2,9,23.8
15/01/2022,2,2022,Saturday,mixed,Doro Wot,13.9,In-house,3,9,41.7
15/01/2022,2,2022,Saturday,mixed,Lamb Tibs,15.9,In-house,1,9,15.9
15/01/2022,2,2022,Saturday,vegan,Difen Miser Wot,10.9,UberEats,2,9,21.8
15/01/2022,2,2022,Saturday,vegan,Shiro Wot,11.9,UberEats,1,9,11.9
15/01/2022,2,2022,Saturday,vegan,Ater Kik,10.9,JustEat,1,9,10.9
15/01/2022,2,2022,Saturday,vegan,Veg Combination,14.9,In-house,2,9,29.8
15/01/2022,2,2022,Saturday,mixed,Beef Alicha,13.9,JustEat,3,9,41.7
15/01/2022,2,2022,Saturday,mixed,Awaze Tibs,15.9,JustEat,2,9,31.8
15/01/2022,2,2022,Saturday,mixed,Chicken Tibs,13.9,UberEats,1,9,13.9
15/01/2022,2,2022,Saturday,mixed,Awaze Tibs,15.9,UberEats,1,9,15.9
15/01/2022,2,2022,Saturday,mixed,Chicken Tibs,13.9,JustEat,3,9,41.7
15/01/2022,2,2022,Saturday,vegan,Difen Miser Wot,10.9,UberEats,1,9,10.9
15/01/2022,2,2022,Saturday,mixed,Awaze Tibs,15.9,In-house,3,9,47.7
15/01/2022,2,2022,Saturday,mixed,Lamb Tibs,15.9,Deliveroo,1,9,15.9
15/01/2022,2,2022,Saturday,vegan,Difen Miser Wot,10.9,JustEat,3,9,32.7
15/01/2022,2,2022,Saturday,mixed,Awaze Tibs,15.9,JustEat,1,9,15.9
15/01/2022,2,2022,Saturday,mixed,Meat Samosa,4.5,JustEat,2,9,9.0
15/01/2022,2,2022,Saturday,vegan,Veg Samosa,4.5,JustEat,2,9,9.0
15/01/2022,2,2022,Saturday,mixed,Key Wot,14.9,UberEats,1,9,14.9
15/01/2022,2,2022,Saturday,mixed,Minchet Abish Wot,9.9,Deliveroo,3,9,29.7
15/01/2022,2,2022,Saturday,vegan,Difen Miser Wot,10.9,UberEats,1,9,10.9
15/01/2022,2,2022,Saturday,vegan,Veg Samosa,4.5,UberEats,3,9,13.5
15/01/2022,2,2022,Saturday,mixed,Meat Combination,16.9,UberEats,3,9,50.7
15/01/2022,2,2022,Saturday,vegan,Veg Combination,14.9,Deliveroo,3,9,44.7
15/01/2022,2,2022,Saturday,vegan,Fries,3.9,Deliveroo,1,9,3.9
15/01/2022,2,2022,Saturday,vegan,Difen Miser Wot,10.9,JustEat,2,9,21.8
15/01/2022,2,2022,Saturday,mixed,Key Wot,14.9,In-house,3,9,44.7
15/01/2022,2,2022,Saturday,vegan,Fries,3.9,Deliveroo,2,9,7.8
15/01/2022,2,2022,Saturday,vegan,Miser Kik,10.9,Deliveroo,3,9,32.7
15/01/2022,2,2022,Saturday,vegan,Shiro Wot,11.9,In-house,1,9,11.9
15/01/2022,2,2022,Saturday,mixed,Doro Wot,13.9,Deliveroo,3,9,41.7
15/01/2022,2,2022,Saturday,vegan,House Salad,4.5,In-house,1,9,4.5
15/01/2022,2,2022,Saturday,mixed,Meat Samosa,4.5,JustEat,2,9,9.0
15/01/2022,2,2022,Saturday,mixed,Meat Combination,16.9,JustEat,1,9,16.9
15/01/2022,2,2022,Saturday,mixed,Awaze Tibs,15.9,In-house,2,9,31.8
15/01/2022,2,2022,Saturday,vegan,Kategna,4.5,In-house,1,9,4.5
15/01/2022,2,2022,Saturday,vegan,Shiro Wot,11.9,JustEat,1,9,11.9
15/01/2022,2,2022,Saturday,vegan,Veg Combination,14.9,UberEats,2,9,29.8
15/01/2022,2,2022,Saturday,mixed,Awaze Tibs,15.9,JustEat,3,9,47.7
15/01/2022,2,2022,Saturday,mixed,Minchet Abish Wot,9.9,JustEat,3,9,29.7
15/01/2022,2,2022,Saturday,vegan,Shiro Wot,11.9,In-house,3,9,35.7
15/01/2022,2,2022,Saturday,vegan,Veg Combination,14.9,JustEat,1,9,14.9
15/01/2022,2,2022,Saturday,vegan,Plain Rice,3.5,In-house,1,9,3.5
15/01/2022,2,2022,Saturday,vegan,Plain Rice,3.5,Deliveroo,1,9,3.5
15/01/2022,2,2022,Saturday,mixed,Key Wot,14.9,UberEats,3,9,44.7
15/01/2022,2,2022,Saturday,vegan,Fries,3.9,JustEat,2,9,7.8
15/01/2022,2,2022,Saturday,vegan,Spinach,10.9,JustEat,2,9,21.8
15/01/2022,2,2022,Saturday,mixed,Chicken Tibs,13.9,In-house,1,9,13.9
15/01/2022,2,2022,Saturday,vegan,Plain Rice,3.5,In-house,2,9,7.0
15/01/2022,2,2022,Saturday,vegan,Miser Kik,10.9,Deliveroo,2,9,21.8
15/01/2022,2,2022,Saturday,vegan,Spinach,10.9,JustEat,1,9,10.9
15/01/2022,2,2022,Saturday,vegan,Fosolia,10.9,JustEat,1,9,10.9
15/01/2022,2,2022,Saturday,vegan,Kategna,4.5,JustEat,3,9,13.5
15/01/2022,2,2022,Saturday,vegan,Fosolia,10.9,Deliveroo,3,9,32.7
15/01/2022,2,2022,Saturday,mixed,Meat Combination,16.9,JustEat,2,9,33.8
15/01/2022,2,2022,Saturday,mixed,Meat Samosa,4.5,UberEats,1,9,4.5
15/01/2022,2,2022,Saturday,mixed,Meat Samosa,4.5,UberEats,1,9,4.5
15/01/2022,2,2022,Saturday,mixed,Minchet Abish Wot,9.9,UberEats,1,9,9.9
15/01/2022,2,2022,Saturday,mixed,Beef Alicha,13.9,Deliveroo,3,9,41.7
15/01/2022,2,2022,Saturday,mixed,Awaze Tibs,15.9,UberEats,1,9,15.9
15/01/2022,2,2022,Saturday,vegan,Ater Kik,10.9,JustEat,1,9,10.9
16/01/2022,2,2022,Sunday,mixed,Doro Wot,13.9,JustEat,2,9,27.8
16/01/2022,2,2022,Sunday,vegan,Shiro Wot,11.9,UberEats,3,9,35.7
16/01/2022,2,2022,Sunday,mixed,Meat Combination,16.9,JustEat,3,9,50.7
16/01/2022,2,2022,Sunday,mixed,Meat Combination,16.9,JustEat,1,9,16.9
16/01/2022,2,2022,Sunday,vegan,Shiro Wot,11.9,Deliveroo,3,9,35.7
16/01/2022,2,2022,Sunday,vegan,Plain Rice,3.5,Deliveroo,2,9,7.0
16/01/2022,2,2022,Sunday,mixed,Chicken Tibs,13.9,UberEats,3,9,41.7
16/01/2022,2,2022,Sunday,mixed,Beef Alicha,13.9,In-house,1,9,13.9
16/01/2022,2,2022,Sunday,mixed,Chicken Tibs,13.9,Deliveroo,2,9,27.8
16/01/2022,2,2022,Sunday,vegan,Shiro Wot,11.9,Deliveroo,1,9,11.9
16/01/2022,2,2022,Sunday,vegan,Ye Som Fir Fir,10.9,Deliveroo,3,9,32.7
16/01/2022,2,2022,Sunday,vegan,Ater Kik,10.9,UberEats,2,9,21.8
16/01/2022,2,2022,Sunday,mixed,Awaze Tibs,15.9,JustEat,1,9,15.9
16/01/2022,2,2022,Sunday,vegan,Shiro Wot,11.9,Deliveroo,2,9,23.8
16/01/2022,2,2022,Sunday,mixed,Key Wot,14.9,UberEats,2,9,29.8
16/01/2022,2,2022,Sunday,vegan,Atkilt Wot,10.9,UberEats,2,9,21.8
16/01/2022,2,2022,Sunday,vegan,House Salad,4.5,JustEat,3,9,13.5
16/01/2022,2,2022,Sunday,mixed,Awaze Tibs,15.9,Deliveroo,1,9,15.9
16/01/2022,2,2022,Sunday,vegan,Fosolia,10.9,UberEats,1,9,10.9
16/01/2022,2,2022,Sunday,mixed,Meat Combination,16.9,Deliveroo,3,9,50.7
16/01/2022,2,2022,Sunday,vegan,Fries,3.9,UberEats,3,9,11.7
16/01/2022,2,2022,Sunday,mixed,Doro Wot,13.9,In-house,2,9,27.8
16/01/2022,2,2022,Sunday,mixed,Key Wot,14.9,In-house,1,9,14.9
16/01/2022,2,2022,Sunday,vegan,House Salad,4.5,Deliveroo,1,9,4.5
16/01/2022,2,2022,Sunday,vegan,Spinach,10.9,Deliveroo,1,9,10.9
16/01/2022,2,2022,Sunday,mixed,Meat Combination,16.9,In-house,3,9,50.7
16/01/2022,2,2022,Sunday,vegan,Fosolia,10.9,In-house,3,9,32.7
16/01/2022,2,2022,Sunday,mixed,Doro Wot,13.9,UberEats,3,9,41.7
16/01/2022,2,2022,Sunday,mixed,Beef Alicha,13.9,JustEat,1,9,13.9
16/01/2022,2,2022,Sunday,vegan,Miser Kik,10.9,In-house,3,9,32.7
16/01/2022,2,2022,Sunday,vegan,Veg Samosa,4.5,In-house,2,9,9.0
16/01/2022,2,2022,Sunday,mixed,Meat Combination,16.9,UberEats,3,9,50.7
16/01/2022,2,2022,Sunday,mixed,Chicken Tibs,13.9,UberEats,3,9,41.7
16/01/2022,2,2022,Sunday,mixed,Lamb Tibs,15.9,In-house,3,9,47.7
16/01/2022,2,2022,Sunday,vegan,Fosolia,10.9,JustEat,1,9,10.9
16/01/2022,2,2022,Sunday,vegan,House Salad,4.5,UberEats,1,9,4.5
16/01/2022,2,2022,Sunday,vegan,Difen Miser Wot,10.9,JustEat,3,9,32.7
16/01/2022,2,2022,Sunday,mixed,Lamb Tibs,15.9,JustEat,1,9,15.9
16/01/2022,2,2022,Sunday,vegan,Fries,3.9,In-house,2,9,7.8
16/01/2022,2,2022,Sunday,vegan,Difen Miser Wot,10.9,In-house,3,9,32.7
16/01/2022,2,2022,Sunday,vegan,Fries,3.9,Deliveroo,3,9,11.7
